PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Hussain, S; Jamil, M; Ullah, F; Khan, A; Ullah, F; Arfan, M; Ahmad, S; Khatoon, L				Hussain, Sajid; Jamil, Muhammad; Ullah, Farhat; Khan, Arifullah; Ullah, Farman; Arfan, Muhammad; Ahmad, Shabir; Khatoon, Lubna			Antimicrobial and antioxidant activities of the plant Heliotropium strigosum	AFRICAN JOURNAL OF BIOTECHNOLOGY																	Jamil, Muhammad/ABF-9233-2020; Jamil, Muhammad/D-1489-2012; jamil, muhammad/IQT-9315-2023	Jamil, Muhammad/0000-0002-2889-6676; Arfan, Mohammad/0000-0002-0354-5896													1684-5315					NOV 8	2010	9	45					7738	7743																WOS:000284281300023
J	Shaker, E; Mahmoud, H; Mnaa, S				Shaker, E.; Mahmoud, H.; Mnaa, S.			Anti-inflammatory and anti-ulcer activity of the extract from Alhagi maurorum (camelthorn)	FOOD AND CHEMICAL TOXICOLOGY																	shaker, emad/AAB-7115-2019	shaker, emad/0000-0003-0649-6847													0278-6915					OCT	2010	48	10					2785	2790		10.1016/j.fct.2010.07.007	http://dx.doi.org/10.1016/j.fct.2010.07.007								20633591					WOS:000282543000034
J	Omidbaigi, R; Mirzaee, M; Hassani, ME; Moghadam, MS				Omidbaigi, R.; Mirzaee, M.; Hassani, M. E.; Moghadam, M. Sedghi			Induction and identification of polyploidy in basil (Ocimum basilicum L.) medicinal plant by colchicine treatment	INTERNATIONAL JOURNAL OF PLANT PRODUCTION																															1735-6814	1735-8043				APR	2010	4	2					87	98																WOS:000275988700002
J	Afolayan, AJ; Aboyade, OM; Adedapo, AA; Sofidiya, MO				Afolayan, Anthony J.; Aboyade, Oluseyi M.; Adedapo, Adeolu A.; Sofidiya, Margaret O.			Anti-inflammatory and analgesic activity of the methanol extract of Malva parviflora Linn (Malvaceae) in rats	AFRICAN JOURNAL OF BIOTECHNOLOGY																	Aboyade, Seyi/AAE-7296-2021	Sofidiya, Margaret/0000-0002-0210-8969; Adedapo, Adeolu/0000-0003-3003-7579													1684-5315					FEB 22	2010	9	8					1225	1229																WOS:000275382400018
J	Swiatek, L; Sieniawska, E; Sinan, KI; Zengin, G; Boguszewska, A; Hryc, B; Bene, K; Polz-Dacewicz, M; Dall'Acqua, S				Swiatek, Lukasz; Sieniawska, Elwira; Sinan, Kouadio Ibrahime; Zengin, Gokhan; Boguszewska, Anastazja; Hryc, Benita; Bene, Kouadio; Polz-Dacewicz, Malgorzata; Dall'Acqua, Stefano			Chemical Characterization of Different Extracts of Justicia secunda Vahl and Determination of Their Anti-Oxidant, Anti-Enzymatic, Anti-Viral, and Cytotoxic Properties	ANTIOXIDANTS																	Polz-Dacewicz, Malgorzata Anna/ABI-3021-2020; Sieniawska, Elwira/AAK-5328-2020	Polz-Dacewicz, Malgorzata Anna/0000-0002-3222-184X; Sieniawska, Elwira/0000-0003-4773-0329; Swiatek, Lukasz/0000-0003-1626-680X														2076-3921				FEB	2023	12	2							509	10.3390/antiox12020509	http://dx.doi.org/10.3390/antiox12020509								36830068					WOS:000937923500001
J	Li, PS; Fan, JR; Song, CL; Dong, XH; Kang, DM				Li, Pengshu; Fan, Jiarong; Song, Chengli; Dong, Xuehui; Kang, Dingming			Seed Vigour and Morphological and Physiological Characteristics of Epimedium brevicornu Maxim: In Different Stages of Seed Development	PLANTS-BASEL																																2223-7747				SEP	2022	11	18							2399	10.3390/plants11182399	http://dx.doi.org/10.3390/plants11182399								36145800					WOS:000856662400001
J	Yasheshwar; Niharika; Singh, G; Parveen, R				Yasheshwar; Niharika; Singh, Gaurav; Parveen, Rabea			Network pharmacology based mapping of potential pharmacological mechanism of metabolic profiles of Tagetes erecta L. against oxidative and inflammatory stress including associated complication	ANNALS OF PHYTOMEDICINE-AN INTERNATIONAL JOURNAL																	PARVEEN, RABEA/HZM-5274-2023	PARVEEN, RABEA/0000-0003-3687-5506													2393-9885	2278-9839				JUL-DEC	2022	11	2					438	446		10.54085/ap.2022.11.2.53	http://dx.doi.org/10.54085/ap.2022.11.2.53													WOS:000914834500034
J	Praparatana, R; Maliyam, P; Barrows, LR; Puttarak, P				Praparatana, Rachanida; Maliyam, Pattaravan; Barrows, Louis R.; Puttarak, Panupong			Flavonoids and Phenols, the Potential Anti-Diabetic Compounds from Bauhinia strychnifolia Craib. Stem	MOLECULES																		PUTTARAK, PANUPONG/0000-0003-2534-5956														1420-3049				APR	2022	27	8							2393	10.3390/molecules27082393	http://dx.doi.org/10.3390/molecules27082393								35458587					WOS:000785295000001
J	Cuny, E; Klingler, FD				Cuny, Eckehard; Klingler, Franz-Dietrich			Efficient Isolation and Structure Analysis of (+)-Ranuncoside, a Unique Tricyclic Spiroacetal Glycoside, from Christmas Rose (Helleborus niger L.)	NATURAL PRODUCT COMMUNICATIONS																		Cuny, Eckehard/0000-0003-2077-9536													1934-578X	1555-9475				JAN	2022	17	1							1934578X211069456	10.1177/1934578X211069456	http://dx.doi.org/10.1177/1934578X211069456													WOS:000740576600001
J	Hasan, A; Biswas, P; Bondhon, TA; Jannat, K; Paul, TK; Paul, AK; Jahan, R; Nissapatorn, V; Mahboob, T; Wilairatana, P; Hasan, MN; Pereira, MD; Wiart, C; Rahmatullah, M				Hasan, Anamul; Biswas, Partha; Bondhon, Tohmina Afroze; Jannat, Khoshnur; Paul, Tridib K.; Paul, Alok K.; Jahan, Rownak; Nissapatorn, Veeranoot; Mahboob, Tooba; Wilairatana, Polrat; Hasan, Md Nazmul; de Lourdes Pereira, Maria; Wiart, Christophe; Rahmatullah, Mohammed			Can Artemisia herba-alba Be Useful for Managing COVID-19 and Comorbidities?	MOLECULES																	Pereira, Maria/GZA-9681-2022; Mahboob, Tooba/HKV-4284-2023; Hasan, Md. Nazmul/O-7663-2014; Mahboob, Tooba/AAZ-8938-2021; Biswas, Partha/AAL-1291-2021; Paul, Alok K./B-6349-2014; Pereira, ML/H-4537-2019	Hasan, Md. Nazmul/0000-0002-9122-1129; Mahboob, Tooba/0000-0001-6476-776X; Biswas, Partha/0000-0002-9766-756X; Paul, Alok K./0000-0002-6090-2407; Pereira, ML/0000-0001-6703-7869														1420-3049				JAN	2022	27	2							492	10.3390/molecules27020492	http://dx.doi.org/10.3390/molecules27020492								35056809					WOS:000747745900001
J	Jeromini, TS; da Silva, GZ; Martins, CC; Gomes, FG				Jeromini, Tatiane Sanches; da Silva, Givanildo Zildo; Martins, Cibele Chalita; Gomes Junior, Francisco Guilhien			Seed and seedling morphology of Bauhinia scandens L.	SEMINA-CIENCIAS AGRARIAS																	Gomes, Francisco Guilhien/AAQ-3605-2021; Martins, Cibele C./G-9080-2012; Silva, Givanildo Zildo/F-4336-2017; Gomes-Junior, Francisco Guilhien/L-5344-2019	Gomes, Francisco Guilhien/0000-0001-9620-6270; Martins, Cibele C./0000-0002-1720-9252; Silva, Givanildo Zildo/0000-0002-6380-1599; Sanches Jeromini, Tatiane/0000-0003-0810-3111													1676-546X	1679-0359				NOV-DEC	2021	42	6					3107	3121		10.5433/1679-0359.2021v42n6p3107	http://dx.doi.org/10.5433/1679-0359.2021v42n6p3107													WOS:000685295600003
J	Cui, ZY; Han, X; Jiang, YC; Dou, JY; Yao, KC; Hu, ZH; Yuan, MH; Bao, XX; Zhou, MJ; Liu, Y; Lian, LH; Zhang, X; Nan, JX; Wu, YL				Cui, Zhen-Yu; Han, Xin; Jiang, Yu-Chen; Dou, Jia-Yi; Yao, Kun-Chen; Hu, Zhong-He; Yuan, Ming-Hui; Bao, Xiao-Xue; Zhou, Mei-Jie; Liu, Yue; Lian, Li-Hua; Zhang, Xian; Nan, Ji-Xing; Wu, Yan-Ling			Allium victorialis L. Extracts Promote Activity of FXR to Ameliorate Alcoholic Liver Disease: Targeting Liver Lipid Deposition and Inflammation	FRONTIERS IN PHARMACOLOGY																	xin, Han/HPF-9150-2023	xin, Han/0000-0002-1725-7940														1663-9812				OCT 8	2021	12								738689	10.3389/fphar.2021.738689	http://dx.doi.org/10.3389/fphar.2021.738689								34690775					WOS:000815127200001
J	Sun, JH; Wang, YH; Garran, TA; Qiao, P; Wang, ML; Yuan, QJ; Guo, LP; Huang, LQ				Sun, Jiahui; Wang, Yiheng; Garran, Thomas Avery; Qiao, Ping; Wang, Mengli; Yuan, Qingjun; Guo, Lanping; Huang, Luqi			Heterogeneous Genetic Diversity Estimation of a Promising Domestication Medicinal Motherwort Leonurus Cardiaca Based on Chloroplast Genome Resources	FRONTIERS IN GENETICS																	sun, jia/IAM-5263-2023															1664-8021				SEP 15	2021	12								721022	10.3389/fgene.2021.721022	http://dx.doi.org/10.3389/fgene.2021.721022								34603384					WOS:000701335900001
J	Bar, FMA; Abu Habib, MM; Badria, FA				Bar, Fatma M. Abdel; Abu Habib, Mohamed M.; Badria, Farid A.			A new hexagalloyl compound from Emblica officinalis Gaertn.: antioxidant, cytotoxicity, and silver ion reducing activities	CHEMICAL PAPERS																	Abdel Bar, Fatma M./U-5259-2017; Badria, Farid ِAbd-elreheim/M-8609-2018; Abdel Bar, Fatma M./AHA-5642-2022	Abdel Bar, Fatma M./0000-0002-4690-4975; Badria, Farid ِAbd-elreheim/0000-0001-7230-3105; Abdel Bar, Fatma/0000-0003-0823-4015; Abuhabib, Mohamed/0000-0002-3840-8170													0366-6352	2585-7290				DEC	2021	75	12					6509	6518		10.1007/s11696-021-01810-9	http://dx.doi.org/10.1007/s11696-021-01810-9		AUG 2021											WOS:000687255500002
J	Gentallan, RP; Bartolome, MCB; Cejalvo, RD; Timog, EBS; Altoveros, NC; Borromeo, TH; Endonela, LE				Gentallan, Renerio P., Jr.; Bartolome, Michael Cedric B.; Cejalvo, Reneliza D.; Timog, Emmanuel Bonifacio S.; Altoveros, Nestor C.; Borromeo, Teresita H.; Endonela, Leah E.			Morphological variations in Combretum indicum (L.) DeFilipps from the Philippines	GENETIC RESOURCES AND CROP EVOLUTION																	GENTALLAN, RENERIO JR PELEGRINO/GQB-4158-2022	GENTALLAN, RENERIO JR PELEGRINO/0000-0002-6436-7878													0925-9864	1573-5109				FEB	2021	68	2					451	456		10.1007/s10722-020-01082-4	http://dx.doi.org/10.1007/s10722-020-01082-4		JAN 2021											WOS:000604808400002
J	Fathalipour, M; Delnavazi, MR; Safa, O; Zarifinia, N; Rafiee, B				Fathalipour, Mohammad; Delnavazi, Mohammad-Reza; Safa, Omid; Zarifinia, Nasser; Rafiee, Bahare			Antioxidant and antinociceptive effects of hydroalcoholic root extract of Asparagus officinalis L.	PHYSIOLOGY AND PHARMACOLOGY																	Safa, Omid/M-2852-2017	Safa, Omid/0000-0003-2119-8936													2476-5236	2476-5244				DEC	2020	24	4					322	330		10.32598/ppj.24.4.30	http://dx.doi.org/10.32598/ppj.24.4.30													WOS:000606846800009
J	Kiani, R; Nazeri, V; Shokrpour, M; Hano, C				Kiani, Reza; Nazeri, Vahideh; Shokrpour, Majid; Hano, Christophe			Morphological, Physiological, and Biochemical Impacts of Different Levels of Long-Term Water Deficit Stress on Linum album Ky. ex Boiss. Accessions	AGRONOMY-BASEL																	, Hano/V-2630-2019	, Hano/0000-0001-9938-0151														2073-4395				DEC	2020	10	12							1966	10.3390/agronomy10121966	http://dx.doi.org/10.3390/agronomy10121966													WOS:000601869200001
J	Koubaa-Ghorbel, F; Chaabane, M; Jdidi, H; Turki, M; Makni-Ayadi, F; El Feki, A				Koubaa-Ghorbel, Fatma; Chaabane, Mariem; Jdidi, Hajer; Turki, Mouna; Makni-Ayadi, Fatma; El Feki, Abdelfattah			Salvia officinalis mitigates uterus and liver damages induced by an estrogen deficiency in ovariectomized rats	JOURNAL OF FOOD BIOCHEMISTRY																															0145-8884	1745-4514				MAY	2021	45	5							e13542	10.1111/jfbc.13542	http://dx.doi.org/10.1111/jfbc.13542		OCT 2020						33124046					WOS:000585904500001
J	Wang, DM; Yang, LE; Wang, JT; Hu, GJ; Liu, ZY; Yan, DN; Serikuly, N; Alpyshov, ET; Demin, KA; Galstyan, DS; Strekalova, T; de Abreu, MS; Amstislavskaya, TG; Kalueff, AV				Wang, Dongmei; Yang, LongEn; Wang, Jingtao; Hu, Guojun; Liu, ZiYuan; Yan, Dongni; Serikuly, Nazar; Alpyshov, Erik T.; Demin, Konstantin A.; Galstyan, David S.; Strekalova, Tatiana; de Abreu, Murilo S.; Amstislavskaya, Tamara G.; Kalueff, Allan V.			Behavioral and physiological effects of acute and chronic kava exposure in adult zebrafish	NEUROTOXICOLOGY AND TERATOLOGY																	Kalueff, Allan V/B-3647-2010; Amstislavskaya, Tamara/K-4149-2018; Sander de Abreu, Murilo/J-9756-2015; Kalueff, Allan/AAB-8620-2022; Demin, Konstantin/T-5800-2017	Kalueff, Allan V/0000-0002-7525-1950; Sander de Abreu, Murilo/0000-0001-5562-0715; Kalueff, Allan/0000-0002-7525-1950; Demin, Konstantin/0000-0003-0258-2801; Galstyan, David/0000-0001-6220-3485													0892-0362	1872-9738				MAY-JUN	2020	79								106881	10.1016/j.ntt.2020.106881	http://dx.doi.org/10.1016/j.ntt.2020.106881								32240749					WOS:000533512300007
J	Daradka, HM; Aldhilan, AM; Eskandrani, AA; Bataineh, Y; Alzoubi, KH				Daradka, Haytham M.; Aldhilan, Afnan M.; Eskandrani, Areej A.; Bataineh, Yazan; Alzoubi, Karem H.			The effect of Pulicaria crispa ethanolic extract on haematological and biochemical parameters in alloxan-induced diabetic rats	ADVANCES IN TRADITIONAL MEDICINE																	daradka, haytham M/C-4474-2013														2662-4052	2662-4060				MAR	2021	21	1					65	72		10.1007/s13596-020-00437-7	http://dx.doi.org/10.1007/s13596-020-00437-7		APR 2020											WOS:000525015600001
J	Yin, Y; Li, YP; Jiang, D; Zhang, XN; Gao, W; Liu, CS				Yin, Yan; Li, Yanpeng; Jiang, Dan; Zhang, Xianan; Gao, Wei; Liu, Chunsheng			De novo biosynthesis of liquiritin in Saccharomyces cerevisiae	ACTA PHARMACEUTICA SINICA B																															2211-3835	2211-3843				APR	2020	10	4					711	721		10.1016/j.apsb.2019.07.005	http://dx.doi.org/10.1016/j.apsb.2019.07.005								32322472					WOS:000526087100010
J	Araujo, TSL; de Oliveira, TM; de Sousa, NA; Souza, LKM; Sousa, FBM; de Oliveira, AP; Nicolau, LAD; Silva, AAV; Araujo, AR; Magalhaes, PJC; Vasconcelos, DFP; de Jonge, HR; Souza, MHLP; Silva, DA; Paula, RCM; Medeiros, JVR				Araujo, Thiago S. L.; de Oliveira, Taiane M.; de Sousa, Nayara A.; Souza, Luan K. M.; Sousa, Francisca B. M.; de Oliveira, Ana P.; Nicolau, Lucas A. D.; Silva, Alfredo A., V; Araujo, Alyne R.; Magalhaes, Pedro J. C.; Vasconcelos, Daniel F. P.; de Jonge, Hugo R.; Souza, Marcellus H. L. P.; Silva, Durcilene A.; Paula, Regina C. M.; Medeiros, Jand Venes R.			Biopolymer Extracted from Anadenanthera colubrina (Red Angico Gum) Exerts Therapeutic Potential in Mice: Antidiarrheal Activity and Safety Assessment	PHARMACEUTICALS																	de Paula, Regina/V-3650-2019; Silva, Durcilene/AAD-6715-2020; Araújo, Alyne Rodrigues/ABC-6575-2020; silva, durcilene/GQP-7121-2022; Magalhaes, Pedro JC/G-5397-2010; de Souza, Luan Kelves Miranda/AAE-4236-2020; de Oliveira, Ana Paula/HOF-8272-2023; Medeiros, Jand/B-2557-2013	de Paula, Regina/0000-0002-7617-0343; Silva, Durcilene/0000-0001-8698-7309; Araújo, Alyne Rodrigues/0000-0002-2801-1401; Magalhaes, Pedro JC/0000-0002-9073-5750; de Souza, Luan Kelves Miranda/0000-0002-8019-4022; Medeiros, Jand/0000-0002-7234-3382; Nicolau, Lucas/0000-0002-9904-2168; Araujo, Thiago de Souza Lopes/0000-0001-5852-9271														1424-8247				JAN	2020	13	1							17	10.3390/ph13010017	http://dx.doi.org/10.3390/ph13010017								31963683					WOS:000513160400004
J	Moreira, LN; Silva, GC; Camara, DV; Padua, RM; Lemos, VS; Braga, PC; Cortes, SF				Moreira, Luciana N.; Silva, Grazielle C.; Camara, Diogenes V.; Padua, Rodrigo M.; Lemos, Virginia S.; Braga, Perna C.; Cortes, Steyner F.			The Cyclitol L-(+)-Bornesitol as an Active Marker for the Cardiovascular Activity of the Brazilian Medicinal Plant Hancornia speciosa	BIOLOGICAL & PHARMACEUTICAL BULLETIN																	Silva, Grazielle C/A-7415-2015; Cortes, Steyner Franca/F-5449-2010; Lemos, Virginia S/B-7305-2018; Braga, Fernão/AAO-3888-2020; de Padua, Rodrigo Maia/H-5341-2018	Silva, Grazielle C/0000-0002-9493-1740; Cortes, Steyner Franca/0000-0002-4340-2574; Lemos, Virginia S/0000-0003-1234-9325; Braga, Fernão/0000-0001-9468-376X; de Padua, Rodrigo Maia/0000-0002-9939-6900													0918-6158					DEC	2019	42	12					2076	2082											31787722					WOS:000500080000015
J	Ham, B; Kim, M; Son, YJ; Chang, S; Jung, SH; Nho, CW; Kwon, MJ				Ham, Baknoon; Kim, Myungsuk; Son, Yang-Ju; Chang, Sungyul; Jung, Sang Hoon; Nho, Chu Won; Kwon, Man Jae			Inhibitory Effects of Pterocarpus santalinus Extract against IgE/Antigen-Sensitized Mast Cells and Atopic Dermatitis-Like Skin Lesions	PLANTA MEDICA																	Kwon, Man Jae/F-2387-2010; Kim, Myungsuk/GYD-6322-2022; Smart Farm Research Center, KIST/AAU-3194-2020	Kim, Myungsuk/0000-0002-5618-3040; Son, Yang-Ju/0000-0002-7562-1915; Kwon, Man Jae/0000-0002-0542-3307													0032-0943	1439-0221				MAY	2019	85	7			SI		599	607		10.1055/a-0824-1282	http://dx.doi.org/10.1055/a-0824-1282								30609435					WOS:000466934800011
J	Aourz, N; Serruys, ASK; Chabwine, JN; Balegamire, PB; Afrikanova, T; Edrada-Ebel, R; Grey, AI; Kamuhabwa, AR; Walrave, L; Esguerra, CV; van Leuven, F; de Witte, PAM; Smolders, I; Crawford, AD				Aourz, Najat; Serruys, Ann-Sophie K.; Chabwine, Joelle N.; Balegamire, Pascal Byenda; Afrikanova, Tatiana; Edrada-Ebel, RuAngelie; Grey, Alexander I.; Kamuhabwa, Appolinary R.; Walrave, Laura; Esguerra, Camila V.; van Leuven, Fred; de Witte, Peter A. M.; Smolders, Ilse; Crawford, Alexander D.			Identification of GSK-3 as a Potential Therapeutic Entry Point for Epilepsy	ACS CHEMICAL NEUROSCIENCE																	Smolders, Ilse/J-9399-2013; Esguerra, Camila V/N-6159-2015; Edrada-Ebel, RuAngelie/G-6127-2015	Smolders, Ilse/0000-0003-2140-0751; Esguerra, Camila V/0000-0002-2271-8094; Edrada-Ebel, RuAngelie/0000-0003-2420-1117; de Witte, Peter/0000-0002-9989-9567; Aourz, Najat/0000-0002-4148-051X													1948-7193					APR	2019	10	4			SI		1992	2003		10.1021/acschemneuro.8b00281	http://dx.doi.org/10.1021/acschemneuro.8b00281								30351911					WOS:000465189200018
J	Mansouri, M; Moallem, SA; Asili, J; Etemad, L				Mansouri, Mustafa; Moallem, Seyed Adel; Asili, Javad; Etemad, Leila			Cytotoxic and Apoptotic Effects of Scrophularia Umbrosa Dumort Extract on MCF-7 Breast Cancer and 3T3 Cells	REPORTS OF BIOCHEMISTRY AND MOLECULAR BIOLOGY																	Asili, Javad/AAF-3587-2019	Asili, Javad/0000-0002-4635-474X													2322-3480					APR	2019	8	1					79	84											31334292					WOS:000466994800013
J	Chen, Y; Yang, ZP				Chen, Yao; Yang, Zhaoping			Characterization of the complete plastome of Dysphania botrys, a candidate plant for cancer treatment	MITOCHONDRIAL DNA PART B-RESOURCES																																2380-2359					2018	3	2					1214	1215		10.1080/23802359.2018.1530964	http://dx.doi.org/10.1080/23802359.2018.1530964								33490573					WOS:000448986700002
J	Mei, Y; Qiu, D; Xiao, S; Chen, D				Mei, Y.; Qiu, D.; Xiao, S.; Chen, D.			EVALUATION OF HIGH TEMPERATURE TOLERANCE AND PHYSIOLOGICAL RESPONSES OF DIFFERENT ANOECTOCHILUS GERMPLASM RESOURCES	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH																															1589-1623	1785-0037					2018	16	5					7017	7031		10.15666/aeer/1605_70177031	http://dx.doi.org/10.15666/aeer/1605_70177031													WOS:000448772700110
J	Chen, WY; Zhou, XZ; Wu, LL; Wu, YS; Wang, SM; Liu, B; Guo, DA				Chen, Wei-Ying; Zhou, Xian-Zhen; Wu, Li-Lan; Wu, Yun-Shan; Wang, Shu-Mei; Liu, Bo; Guo, De-An			A UPLC/MS/MS method for determination of protosappanin B in rat plasma and its application of a pharmacokinetic and bioavailability study	BIOMEDICAL CHROMATOGRAPHY																		Wu, Yunshan/0000-0001-9204-9861													0269-3879	1099-0801				JUL	2017	31	7							e3919	10.1002/bmc.3919	http://dx.doi.org/10.1002/bmc.3919								27976417					WOS:000404968600014
J	Du, NN; Liu, YF; Zhang, XL; Wang, JX; Zhao, JQ; He, J; Zhou, H; Mei, LJ; Liang, XM				Du, Nana; Liu, Yanfang; Zhang, Xiuli; Wang, Jixia; Zhao, Jianqiang; He, Jian; Zhou, Han; Mei, Lijuan; Liang, Xinmiao			Discovery of new muscarinic acetylcholine receptor antagonists from Scopolia tangutica	SCIENTIFIC REPORTS																	He, Jian/N-9434-2017														2045-2322					APR 7	2017	7								46067	10.1038/srep46067	http://dx.doi.org/10.1038/srep46067								28387362					WOS:000398641900001
J	Tian, ZZ; Zhang, FQ; Liu, HR; Gao, QB; Chen, SL				Tian, Zunzhe; Zhang, Faqi; Liu, Hairui; Gao, Qingbo; Chen, Shilong			DEVELOPMENT OF SSR MARKERS FOR A TIBETAN MEDICINAL PLANT, LANCEA TIBETICA (PHRYMACEAE), BASED ON RAD SEQUENCING	APPLICATIONS IN PLANT SCIENCES																	Zhang, Faqi/AAL-1084-2021; Zhang, Faqi/C-6627-2013	Zhang, Faqi/0000-0002-5553-6078; Zhang, Faqi/0000-0002-5553-6078													2168-0450					NOV	2016	4	11							1600076	10.3732/apps.1600076	http://dx.doi.org/10.3732/apps.1600076								27843726					WOS:000388509700004
J	Zhou, Y; Liu, ZL; Chen, YC; Jin, LH				Zhou, Yang; Liu, Zonglin; Chen, Yuchen; Jin, Li Hua			Identification of the protective effects of traditional medicinal plants against SDS-induced Drosophila gut damage	EXPERIMENTAL AND THERAPEUTIC MEDICINE																		Liu, Zonglin/0000-0002-1633-0405													1792-0981	1792-1015				OCT	2016	12	4					2671	2680		10.3892/etm.2016.3641	http://dx.doi.org/10.3892/etm.2016.3641								27698771					WOS:000385578200114
J	Ghanaatian, K; Sadeghi, H				Ghanaatian, K.; Sadeghi, H.			DIVERGENCES IN HORMONAL AND ENZYMATIC ANTIOXIDANT RESPONSES OF TWO CHICORY ECOTYPES TO SALT STRESS	PLANTA DANINHA																	Sadeghi, Hossein/K-8274-2019; Sadeghi, Hossein/Q-8454-2017	Sadeghi, Hossein/0000-0001-5688-574X; Sadeghi, Hossein/0000-0001-5688-574X													0100-8358	1806-9681				APR-JUN	2016	34	2					199	207		10.1590/S0100-83582016340200001	http://dx.doi.org/10.1590/S0100-83582016340200001													WOS:000380832200001
J	Kim, EH; Kang, SY; Park, BI; Kim, YH; Lee, YR; Hoe, JH; Choi, NY; Ra, JY; An, SY; You, YO				Kim, Eun-Hee; Kang, Sun-Young; Park, Bog-Im; Kim, Young-Hoi; Lee, Young-Rae; Hoe, Jin-Hee; Choi, Na-Young; Ra, Ji-Young; An, So-Youn; You, Yong-Ouk			Chamaecyparis obtusa Suppresses Virulence Genes in Streptococcus mutans	EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE																															1741-427X	1741-4288					2016	2016								2396404	10.1155/2016/2396404	http://dx.doi.org/10.1155/2016/2396404								27293453					WOS:000376329200001
J	Sheweita, SA; Mashaly, S; Newairy, AA; Abdou, HM; Eweda, SM				Sheweita, S. A.; Mashaly, S.; Newairy, A. A.; Abdou, H. M.; Eweda, S. M.			Changes in Oxidative Stress and Antioxidant Enzyme Activities in Streptozotocin-Induced Diabetes Mellitus in Rats: Role of Alhagi maurorum Extracts	OXIDATIVE MEDICINE AND CELLULAR LONGEVITY																	Sheweita, Salah A/AFU-1622-2022; Abdou, Heba Mohamed/P-1138-2018; Eweda, Saber/AAR-6132-2020; Eweda, Saber/AAT-5681-2020	Sheweita, Salah A/0000-0001-8113-4403; Abdou, Heba/0000-0003-2059-8292													1942-0900	1942-0994					2016	2016								5264064	10.1155/2016/5264064	http://dx.doi.org/10.1155/2016/5264064								26885249					WOS:000374069200001
J	dos Santos, GCM; Fernandes, RD; Barros, TR; Abreu, HD; Suzart, LR; de Carvalho, MG; Braz, R; Marinho, BG				Martins dos Santos, Gabriela Carmelinda; Fernandes, Renata Duarte; Barros, Tarcila Rocha; Abreu, Heber dos Santos; Suzart, Luciano Ramos; de Carvalho, Maio Geraldo; Braz Filho, Raimundo; Marinho, Bruno Guimaraes			Antinociceptive and Anti-inflammatory Activities of the Methanolic Extract from the Stem Bark of Lophanthera lactescens	PLANTA MEDICA																	Marinho, Bruno G/M-3081-2013; Carvalho, Mário G/B-4247-2009; Filho, Raimundo Braz/AAG-6537-2019; de Carvalho, Mario/D-8850-2015; Filho, Raimundo Braz/D-1762-2013	Filho, Raimundo Braz/0000-0001-7217-3494; de Carvalho, Mario/0000-0001-5805-734X; Filho, Raimundo Braz/0000-0001-7217-3494													0032-0943	1439-0221				DEC	2015	81	18					1688	1696		10.1055/s-0035-1557837	http://dx.doi.org/10.1055/s-0035-1557837								26308357					WOS:000366946600005
J	Riedel, R; Marrassini, C; Anesini, C; Gorzalczany, S				Riedel, R.; Marrassini, C.; Anesini, C.; Gorzalczany, S.			Anti-Inflammatory and Antinociceptive Activity of Urera aurantiaca	PHYTOTHERAPY RESEARCH																															0951-418X	1099-1573				JAN	2015	29	1					59	66		10.1002/ptr.5226	http://dx.doi.org/10.1002/ptr.5226								25256913					WOS:000348060300009
J	Samadi, A; Jafari, M; Nejhad, NM; Hossenian, F				Samadi, Afsaneh; Jafari, Morad; Nejhad, Nasim Mohammad; Hossenian, Farah			Podophyllotoxin and 6-methoxy podophyllotoxin Production in Hairy Root Cultures of Liunm mucronatum ssp mucronatum	PHARMACOGNOSY MAGAZINE																	Jafari, Morad/P-4351-2018	Jafari, Morad/0000-0002-9863-9640													0973-1296	0976-4062				APR-JUN	2014	10	38					154	160		10.4103/0973-1296.131027	http://dx.doi.org/10.4103/0973-1296.131027								24914281					WOS:000334887800010
J	Singh, H; Gahlan, P; Kumar, S				Singh, Harsharan; Gahlan, Parul; Kumar, Sanjay			Cloning and expression analysis of ten genes associated with picrosides biosynthesis in Picrorhiza kurrooa	GENE																															0378-1119	1879-0038				FEB 25	2013	515	2					320	328		10.1016/j.gene.2012.12.004	http://dx.doi.org/10.1016/j.gene.2012.12.004								23237774					WOS:000315307100012
J	Elkady, AI				Elkady, Ayman I.			Crude alkaloid extract of Rhazya stricta inhibits cell growth and sensitizes human lung cancer cells to cisplatin through induction of apoptosis	GENETICS AND MOLECULAR BIOLOGY																	Elkady, Ayman/J-5738-2012														1415-4757	1678-4685					2013	36	1					12	21		10.1590/S1415-47572013005000009	http://dx.doi.org/10.1590/S1415-47572013005000009								23569403					WOS:000315652100003
