id,uid,sci_name,kingdom
34288,226208,Salvia miltiorrhiza,33090
34290,141467,Calotropis procera,33090
34294,4058,Catharanthus roseus,33090
34301,50207,Sonchus oleraceus,33090
34301,224740,Juniperus sabina,33090
34303,130378,Piper amalago,33090
34304,261450,Coptis chinensis,33090
34306,97729,Boesenbergia rotunda,33090
34307,459860,Combretum zeyheri,33090
34308,211926,Spathodea campanulata,33090
34308,378014,Ficus bubu,33090
34308,3649,Carica papaya,33090
34311,141467,Calotropis procera,33090
34312,317192,Rumex vesicarius,33090
34314,542673,Lippia origanoides,33090
34319,3673,Momordica charantia,33090
34320,215227,Papaver bracteatum,33090
34321,263974,Bacopa monnieri,33090
34322,3743,Synsepalum dulcificum,33090
34325,119830,Solanum torvum,33090
34326,141317,Justicia adhatoda,33090
34327,49987,Satureja hortensis,33090
34333,457826,Pueraria tuberosa,33090
34335,197604,Acalypha hispida,33090
34337,483143,Biancaea sappan,33090
34338,3544,Mesembryanthemum crystallinum,33090
34339,210369,Tribulus terrestris,33090
34340,1898806,Dracocephalum ibericum,33090
34342,82070,Squilla maritima,33090
34343,48119,Glehnia littoralis,33090
34344,62927,Paeonia jishanensis,33090
34345,39350,Ocimum basilicum,33090
34346,503355,Chlorophytum borivilianum,33090
34347,285817,Digitalis ferruginea,33090
34352,165353,Angelica sinensis,33090
34353,195120,Picrorhiza kurrooa,33090
34354,4054,Panax ginseng,33090
34355,986320,Rhaphiodon echinus,33090
34357,32224,Eriobotrya japonica,33090
34358,98583,Rhodomyrtus tomentosa,33090
34359,4054,Panax ginseng,33090
34364,165083,Gundelia tournefortii,33090
34368,136217,Curcuma longa,33090
34368,555479,Nigella sativa,33090
34368,4442,Camellia sinensis,33090
34370,334703,Euphorbia lugardae,33090
34372,638627,Lonicera macranthoides,33090
34375,146995,Chrysanthemum indicum,33090
34379,594549,Lychnophora ericoides,33090
34380,37565,Ruta graveolens,33090
34381,316645,Mallotus philippensis,33090
34382,52822,Alstonia scholaris,33090
34383,141467,Calotropis procera,33090
34384,35608,Artemisia annua,33090
34385,141467,Calotropis procera,33090
34386,41486,Atractylodes lancea,33090
34387,1049779,Mikania laevigata,33090
34389,96266,Palicourea rigida,33090
34391,29727,Eruca vesicaria subsp. sativa,33090
34393,43366,Clitoria ternatea,33090
34396,85363,Aconitum carmichaelii,33090
34397,210369,Tribulus terrestris,33090
34400,339305,Morinda lucida,33090
34403,595250,Cordia verbenacea,33090
34405,681286,Curculigo orchioides,33090
34406,4113,Solanum tuberosum,33090
34407,296035,Emblica urinaria,33090
34409,1473204,Lilium davidii var. unicolor,33090
34409,82316,Lilium davidii,33090
34414,3077,Chlorella vulgaris,33090
34416,185653,Heliopsis longipes,33090
34417,126910,Withania somnifera,33090
34423,992795,Tetradenia riparia,33090
34423,244352,Mondia whitei,33090
34424,293754,Limonium bicolor,33090
34425,141467,Calotropis procera,33090
34426,35608,Artemisia annua,33090
34430,125261,Alpinia oxyphylla,33090
34436,159034,Clausena anisata,33090
34437,175694,Andrographis paniculata,33090
34438,28511,Pogostemon cablin,33090
34439,94286,Platycodon grandiflorus,33090
34441,164922,Callistemon viridiflorus,33090
34442,296852,Monodora myristica,33090
34444,2583899,Polygala molluginifolia,33090
34448,103745,Chromolaena odorata,33090
34449,175694,Andrographis paniculata,33090
34450,144562,Pyracantha fortuneana,33090
34452,285590,Tinospora cordifolia,33090
34454,119826,Astragalus hoantchy,33090
34456,35608,Artemisia annua,33090
34456,487738,Artemisia dubia,33090
34457,91201,Gastrodia elata,33090
34458,2945705,Sideroxylon spinosum,33090
34459,51240,Juglans regia,33090
34461,53751,Echinacea purpurea,33090
34464,94327,Alpinia galanga,33090
34465,4112,Solanum nigrum,33090
34466,860685,Cleome africana,33090
34469,317192,Rumex vesicarius,33090
34471,34254,Lithospermum erythrorhizon,33090
34472,402152,Epimedium elatum,33090
34473,13216,Piper nigrum,33090
34483,1585253,Dracocephalum royleanum,33090
34484,34256,Mentha x piperita,33090
34492,4060,Rauvolfia serpentina,33090
34492,267265,Solanum aculeatissimum,33090
34493,141548,Chonemorpha fragrans,33090
34494,50225,Taraxacum officinale,33090
34495,199618,Alpinia calcarata,33090
34497,1535311,Gynura cusimbua,33090
34500,427792,Boerhavia repens,33090
34502,89493,Amana edulis,33090
34504,53751,Echinacea purpurea,33090
34508,404691,Pithecellobium dulce,33090
34509,482968,Mirabilis himalaica,33090
34511,152369,Stephania hainanensis,33090
34513,1439935,Viola tianschanica,33090
34515,3765,Rosa x damascena,33090
34518,52462,Cuminum cyminum,33090
34532,44586,Panax notoginseng,33090
34534,43522,Morinda citrifolia,33090
34535,354501,Melicope pteleifolia,33090
34536,94219,Dendrobium nobile,33090
34537,222879,Harpagophytum procumbens,33090
34538,35608,Artemisia annua,33090
34539,536998,Callicarpa maingayi,33090
34541,992651,Boscia albitrunca,33090
34544,159425,Passiflora incarnata,33090
34545,488668,Rhododendron hainanense,33090
34547,555479,Nigella sativa,33090
34549,126910,Withania somnifera,33090
34556,124778,Illicium verum,33090
34562,396369,Elephantopus scaber,33090
34565,39329,Lavandula angustifolia,33090
34566,3027750,Leptocarpha rivularis,33090
34569,13717,Tetraclinis articulata,33090
34572,2849586,Anethum foeniculum,33090
34576,2652475,Eremophila alternifolia,33090
34581,161034,Moringa stenopetala,33090
34582,65561,Hypericum perforatum,33090
34585,1073321,Saraca asoca,33090
34587,36618,Osteomeles schwerinae,33090
34589,180062,Sambucus williamsii,33090
34590,4202,Sambucus nigra,33090
34591,459111,Brucea antidysenterica,33090
34593,3663,Cucurbita pepo,33090
34595,4058,Catharanthus roseus,33090
34596,226208,Salvia miltiorrhiza,33090
34597,169606,Tagetes lucida,33090
34604,150983,Nepenthes mirabilis,33090
34605,272673,Aglaomorpha bonii,33090
34610,28511,Pogostemon cablin,33090
34611,492000,Decalepis hamiltonii,33090
34612,119830,Solanum torvum,33090
34614,316697,Alchornea cordifolia,33090
34615,124943,Azadirachta indica,33090
34616,34199,Aloe vera,33090
34628,751874,Thymus saturejoides,33090
34629,126435,Lantana camara,33090
34630,195120,Picrorhiza kurrooa,33090
34632,238507,Genista quadriflora,33090
34632,1117157,Teucrium polium,33090
34634,51089,Myristica fragrans,33090
34636,35608,Artemisia annua,33090
34640,170349,Luculia pinceana,33090
34644,46417,Tetrapanax papyrifer,33090
34645,41228,Plectranthus barbatus,33090
34652,103745,Chromolaena odorata,33090
34653,3668,Lagenaria siceraria,33090
34654,212709,Olax acuminata,33090
34654,3382,Gnetum gnemon,33090
34654,258288,Rhaphidophora hongkongensis,33090
34657,219895,Syzygium nervosum,33090
34659,4054,Panax ginseng,33090
34660,141191,Lawsonia inermis,33090
34665,124943,Azadirachta indica,33090
34671,43875,Nitraria retusa,33090
34672,44586,Panax notoginseng,33090
34673,120810,Caudanthera edulis,33090
34674,253616,Epimedium sagittatum,33090
34676,49605,Rhododendron groenlandicum,33090
34676,49605,Rhododendron groenlandicum,33090
34680,41398,Nyctanthes arbor-tristis,33090
34681,210348,Brucea javanica,33090
34682,210355,Epilobium hirsutum,33090
34685,35608,Artemisia annua,33090
34687,253616,Epimedium sagittatum,33090
34688,41486,Atractylodes lancea,33090
34689,54829,Ferula communis,33090
34690,75689,Ulva rigida,33090
34690,38868,Salvia officinalis,33090
34691,1986207,Satureja bachtiarica,33090
34693,228709,Cynanchum wilfordii,33090
34693,157409,Cynanchum auriculatum,33090
34693,76025,Fallopia multiflora,33090
34695,82096,Eleutherococcus senticosus,33090
34698,126910,Withania somnifera,33090
34700,986217,Martianthus leucocephalus,33090
34701,199647,Kaempferia pulchra,33090
34706,261426,Polygonatum verticillatum,33090
34709,89493,Amana edulis,33090
34711,41568,Chrysanthemum x morifolium,33090
34712,654836,Momordica dioica,33090
34714,180066,Dipsacus asperoides,33090
34717,65561,Hypericum perforatum,33090
34719,41486,Atractylodes lancea,33090
34720,271919,Lophostemon suaveolens,33090
34723,3128664,Ziziphus spina,33090
34724,318065,Wedelia chinensis,33090
34727,112883,Lycium chinense,33090
34728,49563,Peucedanum japonicum,33090
34730,138017,Senegalia catechu,33090
34731,33153,Gnetum parvifolium,33090
34733,103754,Eupatorium makinoi,33090
34735,1435566,Laportea peduncularis,33090
34735,3501,Urtica dioica,33090
34735,3501,Urtica dioica,33090
34736,1046462,Euphorbia golondrina,33090
34738,48106,Centella asiatica,33090
34740,199633,Curcuma comosa,33090
34743,13708,Tagetes erecta,33090
34745,260142,Syzygium cumini,33090
34746,35608,Artemisia annua,33090
34748,285590,Tinospora cordifolia,33090
34755,1591304,Garuga pinnata,33090
34758,82927,Avicennia marina,33090
34760,126910,Withania somnifera,33090
34761,293060,Moeroris amara,33090
34762,1882729,Cryptolepis sanguinolenta,33090
34763,285590,Tinospora cordifolia,33090
34764,455045,Abelmoschus esculentus,33090
34766,1125397,Cosmos caudatus,33090
34767,4112,Solanum nigrum,33090
34768,4686,Asparagus officinalis,33090
34769,89151,Musa x paradisiaca,33090
34772,161030,Moringa ovalifolia,33090
34777,117810,Aloe perryi,33090
34778,28511,Pogostemon cablin,33090
34779,3258,Equisetum arvense,33090
34780,159030,Murraya koenigii,33090
34786,96667,Eleutherococcus koreanus,33090
34787,480421,Pueraria candollei,33090
34788,401011,Hypericum hookerianum,33090
34789,134917,Conocarpus erectus,33090
34789,463860,Ficus maclellandii,33090
34790,286945,Ranunculus muricatus,33090
34796,659592,Berberis aristata,33090
34799,42337,Bidens pilosa,33090
34802,3501,Urtica dioica,33090
34803,294739,Mentha pulegium,33090
34804,43366,Clitoria ternatea,33090
34805,53170,Scutellaria orientalis,33090
34813,692147,Scrophularia kakudensis,33090
34814,99037,Chamaemelum nobile,33090
34815,377125,Apocynum venetum,33090
34816,287721,Aralia continentalis,33090
34816,357970,Angelica biserrata,33090
34819,39467,Quercus brantii,33090
34821,157652,Mucuna pruriens,33090
34823,261998,Astronium urundeuva,33090
34825,1636219,Artabotrys crassifolius,33090
34826,2876092,Lavandula pinnata,33090
34829,80338,Spondias mombin,33090
34830,65409,Scutellaria baicalensis,33090
34831,66014,Cymbopogon citratus,33090
34834,41486,Atractylodes lancea,33090
34835,119828,Hedysarum polybotrys,33090
34837,82755,Gymnanthemum amygdalinum,33090
34838,415765,Ochradenus arabicus,33090
34840,128733,Melastoma malabathricum,33090
34843,65409,Scutellaria baicalensis,33090
34844,49666,Paris polyphylla,33090
34850,39414,Plantago lanceolata,33090
34851,85358,Hedera nepalensis,33090
34853,110664,Talinum fruticosum,33090
34854,1179216,Albizia glaberrima,33090
34857,44588,Panax quinquefolius,33090
34860,74613,Glycyrrhiza uralensis,33090
34861,16681,Drosera spatulata,33090
34865,98504,Matricaria chamomilla,33090
34868,193516,Hippophae rhamnoides,33090
34868,193516,Hippophae rhamnoides,33090
34870,3735,Moringa oleifera,33090
34871,39358,Prunella vulgaris,33090
34873,105884,Lonicera japonica,33090
34878,458531,Eurycoma longifolia,33090
34879,3501,Urtica dioica,33090
34880,2571305,Arnebia hispidissima,33090
34882,925356,Lippia integrifolia,33090
34884,65561,Hypericum perforatum,33090
34884,140968,Hypericum androsaemum,33090
34885,59895,Cynara cardunculus var. scolymus,33090
34886,1319830,Fontainea picrosperma,33090
34889,1125397,Cosmos caudatus,33090
34891,126910,Withania somnifera,33090
34892,195120,Picrorhiza kurrooa,33090
34894,39271,Agastache rugosa,33090
34901,649199,Astragalus membranaceus,33090
34905,179860,Nardostachys jatamansi,33090
34906,2849586,Anethum foeniculum,33090
34907,378038,Ficus umbellata,33090
34909,34199,Aloe vera,33090
34910,52451,Bupleurum chinense,33090
34910,270183,Bupleurum kaoi,33090
34915,459916,Rinorea dentata,33090
34918,92921,Silybum marianum,33090
34923,1414754,Cymbopogon winterianus,33090
34925,50768,Gentiana straminea,33090
34929,3051270,Clerodendrum kaichianum,33090
34930,74654,Rosa roxburghii,33090
34932,3649,Carica papaya,33090
34933,204144,Ocimum gratissimum,33090
34933,41228,Plectranthus barbatus,33090
34933,1671342,Zanthoxylum chalybeum,33090
34934,66014,Cymbopogon citratus,33090
34935,1237197,Cleistochlamys kirkii,33090
34937,207520,Ribes diacanthum,33090
34939,328098,Acanthus ilicifolius,33090
34952,33152,Ephedra sinica,33090
34953,83819,Polygonum cuspidatum,33090
34958,4326,Salvadora persica,33090
34959,168183,Costus pictus,33090
34961,210328,Maclura tricuspidata,33090
34963,52822,Alstonia scholaris,33090
34966,74645,Rosa rugosa,33090
34968,60093,Vinca minor,33090
34969,39338,Melissa officinalis,33090
34971,1718196,Pentatropis spiralis,33090
34972,133504,Passiflora suberosa,33090
34977,107821,Barringtonia racemosa,33090
34981,34199,Aloe vera,33090
34981,751877,Zataria multiflora,33090
34983,179860,Nardostachys jatamansi,33090
34984,4054,Panax ginseng,33090
34985,4265,Cynara cardunculus,33090
34986,1477590,Daphne genkwa,33090
34988,16906,Cornus officinalis,33090
34989,22978,Chrysobalanus icaco,33090
34991,38869,Salvia sclarea,33090
34991,39350,Ocimum basilicum,33090
34995,1009475,Garcinia oblongifolia,33090
34997,357929,Nitraria tangutorum,33090
35000,3483,Cannabis sativa,33090
35002,925356,Lippia integrifolia,33090
35003,268884,Origanum majorana,33090
35005,47091,Lessertia frutescens,33090
35009,1435566,Laportea peduncularis,33090
35010,53176,Teucrium chamaedrys,33090
35011,40962,Smyrnium olusatrum,33090
35014,293060,Moeroris amara,33090
35016,4054,Panax ginseng,33090
35021,161395,Cistanche deserticola,33090
35026,459177,Paeonia ostii,33090
35032,906689,Dendrobium catenatum,33090
35036,1224772,Murraya alata,33090
35043,483693,Inula racemosa,33090
35043,324593,Saussurea costus,33090
35045,133305,Buddleja saligna,33090
35046,647088,Albizia myriophylla,33090
35047,508206,Annona crassiflora,33090
35049,97750,Kaempferia galanga,33090
35058,180498,Jatropha curcas,33090
35058,13216,Piper nigrum,33090
35058,13217,Piper betle,33090
35060,44929,Gnetum africanum,33090
35060,1317863,Microcos coriacea,33090
35062,371726,Pistacia lentiscus,33090
35063,49992,Thymus vulgaris,33090
35064,61308,Juniperus phoenicea,33090
35072,58860,Tamarindus indica,33090
35074,555479,Nigella sativa,33090
35076,653463,Wrightia tinctoria,33090
35078,555479,Nigella sativa,33090
35081,39350,Ocimum basilicum,33090
35082,85363,Aconitum carmichaelii,33090
35083,53719,Eclipta prostrata,33090
35085,52491,Angelica decursiva,33090
35086,50225,Taraxacum officinale,33090
35087,219868,Syzygium aromaticum,33090
35089,59895,Cynara cardunculus var. scolymus,33090
35090,39324,Dracocephalum officinale,33090
35091,49992,Thymus vulgaris,33090
35097,759864,Baccharoides anthelmintica,33090
35098,477902,Eryngium pyramidale,33090
35101,316698,Alchornea laxiflora,33090
35104,4058,Catharanthus roseus,33090
35105,285591,Tinospora crispa,33090
35106,180581,Withania coagulans,33090
35106,4265,Cynara cardunculus,33090
35108,47037,Alhagi maurorum,33090
35109,83951,Oroxylum indicum,33090
35111,13337,Annona muricata,33090
35111,13217,Piper betle,33090
35111,29719,Mentha spicata,33090
35112,52462,Cuminum cyminum,33090
35116,82528,Crocus sativus,33090
35119,1610806,Isodon wightii,33090
35121,1986207,Satureja bachtiarica,33090
35123,175694,Andrographis paniculata,33090
35127,1209885,Teucrium quadrifarium,33090
35129,377494,Elwendia persica,33090
35136,174651,Rumex japonicus,33090
35137,146995,Chrysanthemum indicum,33090
35138,100569,Ficus racemosa,33090
35139,157409,Cynanchum auriculatum,33090
35144,38868,Salvia officinalis,33090
35145,49992,Thymus vulgaris,33090
35146,29727,Eruca vesicaria subsp. sativa,33090
35148,459861,Myrsine melanophloeos,33090
35149,66684,Couroupita guianensis,33090
35152,1274372,Juncus setchuensis,33090
35157,127978,Anthemis cretica,33090
35159,50507,Schisandra chinensis,33090
35160,39338,Melissa officinalis,33090
35166,2707134,Lophiolepis adunca,33090
35167,751882,Ziziphora tenuior,33090
35168,82096,Eleutherococcus senticosus,33090
35171,47101,Galega officinalis,33090
35179,36777,Elaeagnus angustifolia,33090
35179,36777,Elaeagnus angustifolia,33090
35181,137887,Swertia chirayita,33090
35182,1297873,Ulmus davidiana,33090
35183,3735,Moringa oleifera,33090
35185,182084,Gynostemma pentaphyllum,33090
35185,3735,Moringa oleifera,33090
35188,263974,Bacopa monnieri,33090
35193,3673,Momordica charantia,33090
35193,3673,Momordica charantia,33090
35194,126903,Physalis peruviana,33090
35197,2833435,Jatropha mollissima,33090
35202,1185349,Leptadenia pyrotechnica,33090
35204,41230,Marrubium vulgare,33090
35206,76149,Plumbago zeylanica,33090
35211,72337,Artemisia campestris,33090
35212,204149,Ocimum tenuiflorum,33090
35214,37565,Ruta graveolens,33090
35219,246543,Cordia curassavica,33090
35220,4043,Petroselinum crispum,33090
35221,45385,Aloe arborescens,33090
35221,34199,Aloe vera,33090
35222,103999,Codonopsis lanceolata,33090
35226,1125397,Cosmos caudatus,33090
35232,455045,Abelmoschus esculentus,33090
35234,39338,Melissa officinalis,33090
35235,38868,Salvia officinalis,33090
35239,89636,Ipomoea aquatica,33090
35241,347388,Thymus praecox,33090
35244,126910,Withania somnifera,33090
35246,23413,Osyris lanceolata,33090
35257,194251,Artocarpus altilis,33090
35259,63476,Hemidesmus indicus,33090
35260,3673,Momordica charantia,33090
35260,296036,Emblica officinalis,33090
35265,47091,Lessertia frutescens,33090
35266,159386,Nothapodytes nimmoniana,33090
35267,3821,Cajanus cajan,33090
35270,4326,Salvadora persica,33090
35272,66669,Tilia americana,33090
35273,422314,Arnoglossum atriplicifolium,33090
35276,328782,Costus spicatus,33090
35277,4047,Coriandrum sativum,33090
35278,3673,Momordica charantia,33090
35280,3845,Erythrina variegata,33090
35281,452790,Ruta chalepensis,33090
35282,41230,Marrubium vulgare,33090
35285,72352,Artemisia sieberi,33090
35285,1338412,Artemisia aucheri,33090
35286,545644,Lindera aggregata,33090
35287,292239,Mentha arvensis,33090
35288,512623,Cyperus rotundus,33090
35289,1443264,Satureja sahendica,33090
35289,124763,Amaranthus retroflexus,33090
35290,261450,Coptis chinensis,33090
35291,354529,Zanthoxylum piperitum,33090
35296,98373,Dendropanax morbifer,33090
35299,39324,Dracocephalum officinale,33090
35303,714457,Clinacanthus nutans,33090
35305,138017,Senegalia catechu,33090
35306,4054,Panax ginseng,33090
35307,93608,Sinopodophyllum hexandrum,33090
35308,105884,Lonicera japonica,33090
35312,2858937,Scutellaria oblonga,33090
35313,1719643,Juniperus foetidissima,33090
35314,272846,Asparagus racemosus,33090
35315,49577,Hellenia speciosa,33090
35316,577023,Bridelia micrantha,33090
35326,2743239,Combretum leprosum,33090
35328,1217422,Vachellia leucophloea,33090
35335,41228,Plectranthus barbatus,33090
35336,34199,Aloe vera,33090
35341,195849,Equisetum ramosissimum,33090
35342,404689,Solanum trilobatum,33090
35345,862860,Hypoxis hemerocallidea,33090
35346,219868,Syzygium aromaticum,33090
35352,4058,Catharanthus roseus,33090
35353,141609,Amsonia orientalis,33090
35355,126910,Withania somnifera,33090
35363,458696,Tripterygium wilfordii,33090
35367,387608,Sasa veitchii,33090
35368,142860,Euphorbia tirucalli,33090
35370,99300,Rehmannia glutinosa,33090
35373,318060,Abutilon indicum,33090
35374,103999,Codonopsis lanceolata,33090
35377,72402,Senna alexandrina,33090
35378,183085,Synedrella nodiflora,33090
35381,39338,Melissa officinalis,33090
35382,488216,Reynoutria japonica,33090
35385,1205775,Rungia pectinata,33090
35388,138033,Vachellia nilotica,33090
35388,282738,Achillea fragrantissima,33090
35388,141467,Calotropis procera,33090
35389,13415,Chamaecyparis obtusa,33090
35390,34199,Aloe vera,33090
35391,4047,Coriandrum sativum,33090
35396,152095,Fritillaria unibracteata,33090
35398,265764,Eleutherococcus gracilistylus,33090
35399,92927,Sarcandra glabra,33090
35400,199225,Pinellia ternata,33090
35401,137221,Rheum palmatum,33090
35402,46397,Fatsia japonica,33090
35403,64700,Dioscorea nipponica,33090
35404,175694,Andrographis paniculata,33090
35405,231663,Clematis terniflora,33090
35406,2358373,Cnidoscolus quercifolius,33090
35407,454108,Heliotropium verdcourtii,33090
35409,66014,Cymbopogon citratus,33090
35410,136217,Curcuma longa,33090
35411,180581,Withania coagulans,33090
35412,1985977,Heliotropium kotschyi,33090
35413,62865,Satyrium nepalense,33090
35414,126910,Withania somnifera,33090
35415,3483,Cannabis sativa,33090
35416,55670,Stevia rebaudiana,33090
35417,4060,Rauvolfia serpentina,33090
35418,263974,Bacopa monnieri,33090
35419,13055,Chamaenerion angustifolium,33090
35421,886265,Balanites aegyptiaca,33090
35421,4043,Petroselinum crispum,33090
35423,248302,Euploca strigosa,33090
35426,206309,Sesbania grandiflora,33090
35427,2971413,Thesium viride,33090
35428,280748,Calophyllum brasiliense,33090
35429,138855,Aristotelia chilensis,33090
35430,1671342,Zanthoxylum chalybeum,33090
35431,487756,Phlomoides bracteosa,33090
35436,89411,Descurainia sophia,33090
35437,66684,Couroupita guianensis,33090
35438,107240,Scoparia dulcis,33090
35442,4058,Catharanthus roseus,33090
35442,60093,Vinca minor,33090
35445,935639,Pyrus mamorensis,33090
35449,3673,Momordica charantia,33090
35452,54477,Vitex agnus-castus,33090
35453,283121,Flueggea virosa,33090
35454,323025,Croton antisyphiliticus,33090
35455,228395,Lycoris radiata,33090
35457,4066,Calotropis gigantea,33090
35459,179860,Nardostachys jatamansi,33090
35461,563988,Thymus persicus,33090
35464,240009,Aerva javanica,33090
35465,1384607,Grewia asiatica,33090
35468,136217,Curcuma longa,33090
35469,1042503,Scrophularia amplexicaulis,33090
35475,3735,Moringa oleifera,33090
35476,328752,Costus afer,33090
35477,555479,Nigella sativa,33090
35483,396313,Rhazya stricta,33090
35485,124943,Azadirachta indica,33090
35486,182084,Gynostemma pentaphyllum,33090
35489,2893860,Connarus perrottetii,33090
35491,4392,Eucommia ulmoides,33090
35493,2849586,Anethum foeniculum,33090
35498,99658,Xanthoceras sorbifolium,33090
35504,362788,Senna tora,33090
35505,175694,Andrographis paniculata,33090
35506,510735,Crataegus pinnatifida,33090
35507,56196,Amaranthus viridis,33090
35511,211924,Newbouldia laevis,33090
35515,478095,Acalypha indica,33090
35517,37690,Citrus trifoliata,33090
35522,52451,Bupleurum chinense,33090
35523,198914,Indigofera tinctoria,33090
35524,127986,Matricaria chamomilla var. recutita,33090
35526,405945,Leonurus sibiricus,33090
35527,22999,Cotyledon orbiculata,33090
35531,48106,Centella asiatica,33090
35532,126910,Withania somnifera,33090
35533,39338,Melissa officinalis,33090
35536,119176,Pentanema britannica,33090
35538,41496,Calendula officinalis,33090
35539,555479,Nigella sativa,33090
35543,346974,Senna italica,33090
35548,311405,Zingiber zerumbet,33090
35549,751879,Ziziphora clinopodioides,33090
35552,2708,Citrus x limon,33090
35555,180581,Withania coagulans,33090
35556,503355,Chlorophytum borivilianum,33090
35563,3501,Urtica dioica,33090
35563,3501,Urtica dioica,33090
35564,124788,Schisandra grandiflora,33090
35565,48032,Carum carvi,33090
35567,476450,Salvia castanea,33090
35574,226208,Salvia miltiorrhiza,33090
35576,46385,Eleutherococcus trifoliatus,33090
35577,293060,Moeroris amara,33090
35580,175694,Andrographis paniculata,33090
35583,3824,Canavalia gladiata,33090
35583,3824,Canavalia gladiata,33090
35584,122310,Nepenthes khasiana,33090
35588,48386,Perilla frutescens,33090
35589,65561,Hypericum perforatum,33090
35590,508682,Curcuma caesia,33090
35591,3735,Moringa oleifera,33090
35591,204149,Ocimum tenuiflorum,33090
35592,285590,Tinospora cordifolia,33090
35593,38868,Salvia officinalis,33090
35593,49992,Thymus vulgaris,33090
35594,285590,Tinospora cordifolia,33090
35595,48106,Centella asiatica,33090
35596,55670,Stevia rebaudiana,33090
35599,4054,Panax ginseng,33090
35601,174213,Pothos scandens,33090
35603,1225088,Salacia oblonga,33090
35609,36777,Elaeagnus angustifolia,33090
35611,2019954,Thymus kotschyanus,33090
35611,49992,Thymus vulgaris,33090
35614,185202,Smallanthus sonchifolius,33090
35617,3024742,Breynia temii,33090
35620,296034,Phyllanthus niruri,33090
35624,3498,Morus alba,33090
35624,185542,Ilex paraguariensis,33090
35624,85864,Magnolia officinalis,33090
35626,39324,Dracocephalum officinale,33090
35628,136215,Curcuma flaviflora,33090
35629,62329,Fagopyrum cymosum,33090
35630,325984,Dioscorea zingiberensis,33090
35631,183260,Hibiscus sabdariffa,33090
35631,206309,Sesbania grandiflora,33090
35632,13816,Marsilea quadrifolia,33090
35633,3311,Ginkgo biloba,33090
35634,78479,Trollius chinensis,33090
35636,99300,Rehmannia glutinosa,33090
35637,133304,Myoporum montanum,33090
35638,666371,Cryptocarya concinna,33090
35643,105884,Lonicera japonica,33090
35645,542673,Lippia origanoides,33090
35647,289720,Lithraea molleoides,33090
35658,126910,Withania somnifera,33090
35660,39269,Agastache foeniculum,33090
35660,39329,Lavandula angustifolia,33090
35660,39338,Melissa officinalis,33090
35660,39347,Nepeta cataria,33090
35661,229543,Hibiscus cannabinus,33090
35661,183260,Hibiscus sabdariffa,33090
35662,1417791,Pelargonium sidoides,33090
35663,4039,Daucus carota,33090
35664,1593103,Aloe pruinosa,33090
35666,226208,Salvia miltiorrhiza,33090
35667,126910,Withania somnifera,33090
35668,283121,Flueggea virosa,33090
35671,223891,Solanum virginianum,33090
35672,100532,Dracaena draco,33090
35678,542673,Lippia origanoides,33090
35682,3141973,Senna podocarpa,33090
35683,122308,Plumbago indica,33090
35685,4054,Panax ginseng,33090
35686,52462,Cuminum cyminum,33090
35687,154293,Dendrobium huoshanense,33090
35687,1354198,Dendrobium henanense,33090
35689,82095,Aralia elata,33090
35693,240005,Achyranthes aspera,33090
35696,104318,Pterodon pubescens,33090
35701,285590,Tinospora cordifolia,33090
35706,441035,Ruellia tuberosa,33090
35707,172265,Ulmus glabra,33090
35708,59297,Solidago canadensis,33090
35709,2607460,Kelussia odoratissima,33090
35710,4058,Catharanthus roseus,33090
35711,240009,Aerva javanica,33090
35712,1489665,Helicteres hirsuta,33090
35719,13429,Cinnamomum camphora,33090
35723,141467,Calotropis procera,33090
35728,3735,Moringa oleifera,33090
35729,226208,Salvia miltiorrhiza,33090
35736,172644,Broussonetia papyrifera,33090
35737,161396,Cistanche salsa,33090
35738,50192,Sonchus arvensis,33090
35744,454511,Haloxylon salicornicum,33090
35748,34199,Aloe vera,33090
35749,3486,Humulus lupulus,33090
35756,263974,Bacopa monnieri,33090
35757,126910,Withania somnifera,33090
35758,55605,Angelica acutiloba,33090
35761,326968,Ziziphus jujuba,33090
35763,49840,Sophora flavescens,33090
35766,2652578,Eremophila neglecta,33090
35768,43366,Clitoria ternatea,33090
35769,151846,Lophanthera lactescens,33090
35770,13044,Potentilla indica,33090
35771,569774,Anoectochilus roxburghii,33090
35772,2794974,Lantana ukambensis,33090
35775,1801599,Byrsonima verbascifolia,33090
35781,76025,Fallopia multiflora,33090
35784,659592,Berberis aristata,33090
35786,2724607,Exacum bicolor,33090
35787,272846,Asparagus racemosus,33090
35788,92921,Silybum marianum,33090
35788,92921,Silybum marianum,33090
35790,126910,Withania somnifera,33090
35793,165353,Angelica sinensis,33090
35800,180581,Withania coagulans,33090
35807,72341,Artemisia dracunculus,33090
35808,202969,Hylotelephium erythrostictum,33090
35809,265785,Atractylodes macrocephala,33090
35812,126910,Withania somnifera,33090
35813,34256,Mentha x piperita,33090
35818,79319,Irvingia gabonensis,33090
35821,180015,Dracocephalum kotschyi,33090
35822,39350,Ocimum basilicum,33090
35826,39367,Salvia rosmarinus,33090
35827,262620,Quercus incana,33090
35828,107240,Scoparia dulcis,33090
35831,293060,Moeroris amara,33090
35832,2794963,Lantana caatingensis,33090
35833,126910,Withania somnifera,33090
35836,1142030,Santolina semidentata,33090
35838,1037328,Arnebia benthamii,33090
35839,260142,Syzygium cumini,33090
35840,38868,Salvia officinalis,33090
