"","id","uid","sci_name"
"6640",9851,"106132","Panax vietnamensis"
"6641",9852,"405319","Piper sarmentosum"
"6642",9856,"185703","Centrosema pubescens"
"6643",9858,"128002","Tanacetum vulgare"
"6644",9860,"170927","Primula veris"
"6645",9861,"1392590","Pseudocodon convolvulaceus"
"6646",9862,"35608","Artemisia annua"
"6647",9864,"3494","Ficus carica"
"6648",9865,"3494","Ficus carica"
"6649",9865,"99806","Taxus cuspidata"
"6650",9866,"47101","Galega officinalis"
"6651",9867,"4043","Petroselinum crispum"
"6652",9868,"296034","Phyllanthus niruri"
"6653",9872,"2496132","Psidium firmum"
"6654",9874,"65561","Hypericum perforatum"
"6655",9875,"49943","Gentiana cruciata"
"6656",9876,"357850","Angelica keiskei"
"6657",9879,"942083","Scrophularia umbrosa"
"6658",9881,"34256","Mentha x piperita"
"6659",9884,"1715225","Curvularia sp."
"6660",9884,"4784","Phytophthora capsici"
"6661",9885,"555479","Nigella sativa"
"6662",9886,"692147","Scrophularia kakudensis"
"6663",9888,"2743239","Combretum leprosum"
"6664",9889,"454511","Haloxylon salicornicum"
"6665",9892,"4058","Catharanthus roseus"
"6666",9893,"328752","Costus afer"
"6667",9898,"44588","Panax quinquefolius"
"6668",9899,"4058","Catharanthus roseus"
"6669",9902,"54988","Dipteryx alata"
"6670",9905,"210330","Debregeasia salicifolia"
"6671",9906,"156522","Gentianopsis barbata"
"6672",9907,"94007","Cnidium monnieri"
"6673",9910,"175694","Andrographis paniculata"
"6674",9911,"39338","Melissa officinalis"
"6675",9915,"13427","Cichorium intybus"
"6676",9917,"5476","Candida albicans"
"6677",9917,"1532743","Clematis flammula"
"6678",9917,"166594","Fraxinus angustifolia"
"6679",9922,"2479004","Gynurincola endophyticus"
"6680",9924,"930814","Boerhavia diffusa"
"6681",9925,"3382","Gnetum gnemon"
"6682",9928,"76149","Plumbago zeylanica"
"6683",9928,"2500064","Dyerophytum indicum"
"6684",9929,"44586","Panax notoginseng"
"6685",9930,"193516","Hippophae rhamnoides"
"6686",9930,"193516","Hippophae rhamnoides"
"6687",9931,"1053348","Frangula azorica"
"6688",9933,"2807186","Combretum mucronatum"
"6689",9935,"458531","Eurycoma longifolia"
"6690",9936,"114289","Pseudopodospermum hispanicum"
"6691",9939,"1408201","Eschenbachia blinii"
"6692",9940,"100506","Ophiopogon japonicus"
"6693",9941,"285590","Tinospora cordifolia"
"6694",9942,"698326","Cynanchum bungei"
"6695",9943,"492004","Leptadenia reticulata"
"6696",9944,"746493","Achyrocline satureioides"
"6697",9945,"1585251","Ajuga bracteosa"
"6698",9946,"474922","Colletotrichum gloeosporioides"
"6699",9947,"693540","Bromelia balansae"
"6700",9948,"346999","Senna siamea"
"6701",9953,"279769","Aconitum heterophyllum"
"6702",9954,"185002","Plantago ovata"
"6703",9956,"82070","Squilla maritima"
"6704",9957,"489979","Celastrus hindsii"
"6705",9959,"313927","Carpesium divaricatum"
"6706",9960,"124943","Azadirachta indica"
"6707",9961,"261423","Polygonatum sibiricum"
"6708",9963,"394303","Dioscorea deltoidea"
"6709",9964,"36777","Elaeagnus angustifolia"
"6710",9965,"56857","Macleaya cordata"
"6711",9967,"1986089","Cyanodermella asteris"
"6712",9968,"107308","Dalbergia sissoo"
"6713",9970,"390705","Securigera securidaca"
"6714",9971,"112863","Lycium barbarum"
"6715",9973,"4142","Coleus scutellarioides"
"6716",9977,"1417791","Pelargonium sidoides"
"6717",9978,"544674","Securinega suffruticosa"
"6718",9981,"285590","Tinospora cordifolia"
"6719",9982,"128375","Uncaria tomentosa"
"6720",9982,"34317","Eucalyptus globulus"
"6721",9983,"157652","Mucuna pruriens"
"6722",9984,"141191","Lawsonia inermis"
"6723",9986,"65561","Hypericum perforatum"
"6724",9987,"39352","Origanum vulgare"
"6725",9989,"1042520","Scrophularia striata"
"6726",9991,"1704622","Croton macrostachyus"
"6727",9993,"34329","Corymbia citriodora"
"6728",9994,"142615","Dendrobium officinale"
"6729",9995,"79559","Careya arborea"
"6730",9996,"128375","Uncaria tomentosa"
"6731",9997,"487764","Rhodiola quadrifida"
"6732",9998,"389499","Nephrolepis biserrata"
"6733",9998,"375540","Zeylanicobdella arugamensis"
"6734",9999,"139018","Parkia timoriana"
"6735",10000,"1818589","Fernandoa adenophylla"
"6736",10001,"124943","Azadirachta indica"
"6737",10002,"714457","Clinacanthus nutans"
"6738",10003,"340438","Dipterocarpus alatus"
"6739",10006,"48117","Cryptotaenia japonica"
"6740",10010,"382043","Pteronia camphorata"
"6741",10012,"204215","Vitex trifolia"
"6742",10013,"861244","Pueraria candollei var. mirifica"
"6743",10014,"4465","Acorus calamus"
"6744",10015,"318066","Tridax procumbens"
"6745",10017,"265784","Artemisia iwayomogi"
"6746",10017,"147003","Chrysanthemum zawadskii"
"6747",10018,"136217","Curcuma longa"
"6748",10019,"34317","Eucalyptus globulus"
"6749",10021,"48106","Centella asiatica"
"6750",10022,"691238","Sorbus aucuparia subsp. pohuashanensis"
"6751",10023,"43366","Clitoria ternatea"
"6752",10024,"53751","Echinacea purpurea"
"6753",10025,"4058","Catharanthus roseus"
"6754",10026,"98504","Matricaria chamomilla"
"6755",10027,"308558","Echinacea angustifolia"
"6756",10027,"573","Klebsiella pneumoniae"
"6757",10028,"316758","Baliospermum montanum"
"6758",10030,"416090","Nekemias grossedentata"
"6759",10031,"53719","Eclipta prostrata"
"6760",10032,"262913","Alisma plantago-aquatica subsp. orientale"
"6761",10033,"292239","Mentha arvensis"
"6762",10034,"137671","Bistorta amplexicaulis"
"6763",10035,"92921","Silybum marianum"
"6764",10036,"226208","Salvia miltiorrhiza"
"6765",10037,"112817","Casearia sylvestris"
"6766",10038,"538233","Piper attenuatum"
"6767",10039,"49827","Glycyrrhiza glabra"
"6768",10042,"45176","Sarracenia purpurea"
"6769",10043,"569774","Anoectochilus roxburghii"
"6770",10044,"429679","Zeyheria montana"
"6771",10045,"1250537","Gymnema montanum"
"6772",10046,"289720","Lithraea molleoides"
"6773",10047,"45207","Aralia nudicaulis"
"6774",10049,"431156","Croton stellatopilosus"
"6775",10050,"504053","Thunbergia laurifolia"
"6776",10051,"43879","Peganum harmala"
"6777",10052,"226104","Aconitum transsectum"
"6778",10054,"342062","Salvia yunnanensis"
"6779",10055,"226208","Salvia miltiorrhiza"
"6780",10056,"142615","Dendrobium officinale"
"6781",10057,"2607460","Kelussia odoratissima"
"6782",10058,"318066","Tridax procumbens"
"6783",10059,"99292","Hovenia dulcis"
"6784",10061,"49827","Glycyrrhiza glabra"
"6785",10062,"66014","Cymbopogon citratus"
"6786",10063,"93608","Sinopodophyllum hexandrum"
"6787",10064,"555479","Nigella sativa"
"6788",10066,"4054","Panax ginseng"
"6789",10067,"684020","Tithonia diversifolia"
"6790",10069,"7176","Culex quinquefasciatus"
"6791",10069,"43897","Cipadessa baccifera"
"6792",10071,"404689","Solanum trilobatum"
"6793",10072,"638627","Lonicera macranthoides"
"6794",10073,"597401","Ptychopetalum olacoides"
"6795",10075,"798025","Ononis pubescens"
"6796",10077,"2292707","Myoporum bontioides"
"6797",10079,"3516","Alnus incana"
"6798",10080,"3649","Carica papaya"
"6799",10081,"340447","Vatica diospyroides"
"6800",10082,"4068","Gymnema sylvestre"
"6801",10083,"746493","Achyrocline satureioides"
"6802",10083,"1464","Paenibacillus larvae"
"6803",10084,"204219","Thymus serpyllum"
"6804",10086,"52822","Alstonia scholaris"
"6805",10088,"34256","Mentha x piperita"
"6806",10090,"170351","Mitragyna speciosa"
"6807",10091,"1237532","Dalbergia boehmii"
"6808",10092,"37495","Euphorbia pulcherrima"
"6809",10093,"258209","Berberis vulgaris"
"6810",10094,"56525","Dittrichia viscosa"
"6811",10095,"428268","Tradescantia spathacea"
"6812",10096,"35874","Dioscorea bulbifera"
"6813",10098,"50182","Juniperus chinensis"
"6814",10100,"138033","Vachellia nilotica"
"6815",10101,"42337","Bidens pilosa"
"6816",10102,"470574","Alcea aucheri"
"6817",10103,"82528","Crocus sativus"
"6818",10107,"450034","Machaerium hirtum"
"6819",10108,"648871","Gynura procumbens"
"6820",10109,"302006","Ephedra alata"
"6821",10110,"326968","Ziziphus jujuba"
"6822",10111,"385014","Morella salicifolia"
"6823",10112,"649195","Amomum krervanh"
"6824",10114,"569628","Dioscorea oppositifolia"
"6825",10115,"4217","Arctium lappa"
"6826",10116,"4058","Catharanthus roseus"
"6827",10117,"285590","Tinospora cordifolia"
"6828",10119,"105884","Lonicera japonica"
"6829",10123,"195120","Picrorhiza kurrooa"
"6830",10124,"285590","Tinospora cordifolia"
"6831",10126,"180581","Withania coagulans"
"6832",10127,"1170222","Abelmoschus moschatus"
"6833",10129,"452787","Haplophyllum virgatum"
"6834",10130,"758917","Juniperus excelsa"
"6835",10130,"158383","Olea europaea subsp. europaea"
"6836",10130,"4146","Olea europaea"
"6837",10133,"1117039","Sphagneticola calendulacea"
"6838",10137,"193309","Pyracantha coccinea"
"6839",10141,"4112","Solanum nigrum"
"6840",10144,"59170","Valeriana jatamansi"
"6841",10145,"714486","Archidendron clypearia"
"6842",10146,"265785","Atractylodes macrocephala"
"6843",10147,"1401053","Clerodendrum phlomidis"
"6844",10148,"513628","Pseuduvaria macrophylla"
"6845",10149,"4682","Allium sativum"
"6846",10152,"319562","Flueggea leucopyrus"
"6847",10153,"930814","Boerhavia diffusa"
"6848",10154,"2896783","Pappea capensis"
"6849",10157,"89493","Amana edulis"
"6850",10158,"63476","Hemidesmus indicus"
"6851",10159,"226208","Salvia miltiorrhiza"
"6852",10160,"179690","Joannesia princeps"
"6853",10161,"358","Agrobacterium tumefaciens"
"6854",10161,"33113","Atropa belladonna"
"6855",10162,"126910","Withania somnifera"
"6856",10163,"123498","Aleurites moluccanus"
"6857",10166,"64032","Actaea cimicifuga"
"6858",10167,"199633","Curcuma comosa"
"6859",10168,"119172","Carpesium abrotanoides"
"6860",10169,"127999","Tanacetum parthenium"
"6861",10169,"2067008","Tripleurospermum disciforme"
"6862",10169,"97441","Viola odorata"
"6863",10171,"1053355","Hypericum foliosum"
"6864",10172,"210328","Maclura tricuspidata"
"6865",10174,"325095","Aristolochia littoralis"
"6866",10175,"434234","Pistacia atlantica"
"6867",10177,"1401053","Clerodendrum phlomidis"
"6868",10180,"180010","Stachys byzantina"
"6869",10181,"33152","Ephedra sinica"
"6870",10182,"93608","Sinopodophyllum hexandrum"
"6871",10184,"363212","Pisonia aculeata"
"6872",10185,"175694","Andrographis paniculata"
"6873",10188,"942849","Codonopsis clematidea"
"6874",10189,"1091645","Euphorbia retusa"
"6875",10191,"54711","Cnidium officinale"
"6876",10192,"1043716","Ulmus macrocarpa"
"6877",10196,"44586","Panax notoginseng"
"6878",10198,"126910","Withania somnifera"
"6879",10199,"112817","Casearia sylvestris"
"6880",10202,"99037","Chamaemelum nobile"
"6881",10204,"48106","Centella asiatica"
"6882",10207,"126910","Withania somnifera"
"6883",10208,"361442","Vitex negundo"
"6884",10211,"103999","Codonopsis lanceolata"
"6885",10212,"49170","Rhododendron tomentosum"
"6886",10212,"190548","Vaccinium uliginosum"
"6887",10214,"175694","Andrographis paniculata"
"6888",10217,"46901","Persicaria hydropiper"
"6889",10218,"283133","Sauropus androgynus"
"6890",10219,"4058","Catharanthus roseus"
"6891",10220,"3988","Ricinus communis"
"6892",10221,"483232","Coscinium fenestratum"
"6893",10225,"126910","Withania somnifera"
"6894",10226,"126421","Fraxinus xanthoxyloides"
"6895",10228,"714472","Justicia gendarussa"
"6896",10229,"107308","Dalbergia sissoo"
"6897",10230,"4222","Carthamus tinctorius"
"6898",10231,"195849","Equisetum ramosissimum"
"6899",10232,"470280","Hydnora abyssinica"
"6900",10234,"4068","Gymnema sylvestre"
"6901",10235,"106723","Dorstenia psilurus"
"6902",10236,"4060","Rauvolfia serpentina"
"6903",10238,"215227","Papaver bracteatum"
"6904",10240,"35608","Artemisia annua"
"6905",10242,"415160","Emilia sonchifolia"
"6906",10245,"143198","Echinops spinosissimus"
"6907",10246,"59324","Gymnadenia conopsea"
"6908",10246,"1768090","Ceratobasidium sp."
"6909",10247,"54711","Cnidium officinale"
"6910",10248,"4392","Eucommia ulmoides"
"6911",10250,"85228","Megacarpaea polyandra"
"6912",10251,"41486","Atractylodes lancea"
"6913",10252,"29719","Mentha spicata"
"6914",10253,"126910","Withania somnifera"
"6915",10254,"29808","Taxus chinensis"
"6916",10255,"1134482","Muehlenbeckia volcanica"
"6917",10256,"3735","Moringa oleifera"
"6918",10258,"3673","Momordica charantia"
"6919",10259,"359","Agrobacterium rhizogenes"
"6920",10259,"52570","Trachyspermum ammi"
"6921",10260,"73002","Didymella macrostoma"
"6922",10261,"165300","Leea indica"
"6923",10263,"165298","Cissus quadrangularis"
"6924",10264,"4045","Apium graveolens"
"6925",10266,"198914","Indigofera tinctoria"
"6926",10267,"242839","Rhodiola crenulata"
"6927",10268,"98504","Matricaria chamomilla"
"6928",10269,"56857","Macleaya cordata"
"6929",10272,"4054","Panax ginseng"
"6930",10275,"5791","Physarum polycephalum"
"6931",10276,"3811","Adenanthera pavonina"
"6932",10277,"126910","Withania somnifera"
"6933",10279,"38868","Salvia officinalis"
"6934",10280,"228659","Oplopanax elatus"
"6935",10281,"203015","Rhodiola rosea"
"6936",10282,"359","Agrobacterium rhizogenes"
"6937",10283,"137178","Selaginella tamariscina"
"6938",10284,"325716","Ducrosia anethifolia"
"6939",10285,"126910","Withania somnifera"
"6940",10285,"6306","Meloidogyne incognita"
"6941",10285,"5599","Alternaria alternata"
"6942",10286,"175694","Andrographis paniculata"
"6943",10287,"102599","Misopates orontium"
"6944",10288,"204149","Ocimum tenuiflorum"
"6945",10289,"3673","Momordica charantia"
"6946",10290,"261786","Helichrysum italicum"
"6947",10290,"261776","Helichrysum arenarium"
"6948",10291,"1924207","Myrcia bella"
"6949",10292,"35608","Artemisia annua"
"6950",10294,"4112","Solanum nigrum"
"6951",10295,"714503","Sophora tonkinensis"
"6952",10297,"2708493","Phyllanthus phillyreifolius"
"6953",10298,"459176","Paeonia ludlowii"
"6954",10299,"293652","Harmsiopanax aculeatus"
"6955",10300,"3760","Prunus persica"
"6956",10301,"1288015","Gardenia resinifera"
"6957",10302,"986212","Eplingiella fruticosa"
"6958",10303,"3704","Armoracia rusticana"
"6959",10304,"126910","Withania somnifera"
"6960",10309,"993652","Searsia chirindensis"
"6961",10311,"6239","Caenorhabditis elegans"
"6962",10312,"174213","Pothos scandens"
"6963",10313,"41496","Calendula officinalis"
"6964",10315,"78479","Trollius chinensis"
"6965",10316,"72368","Vachellia farnesiana"
"6966",10317,"458693","Euphorbia formosana"
"6967",10319,"392621","Cunila galioides"
"6968",10320,"65561","Hypericum perforatum"
"6969",10321,"3469","Papaver somniferum"
"6970",10323,"248302","Euploca strigosa"
"6971",10324,"47037","Alhagi maurorum"
"6972",10325,"39350","Ocimum basilicum"
"6973",10326,"145753","Malva parviflora"
"6974",10328,"253618","Epimedium brevicornu"
"6975",10329,"13708","Tagetes erecta"
"6976",10330,"228536","Bauhinia strychnifolia"
"6977",10331,"171896","Helleborus niger"
"6978",10333,"228533","Phanera scandens"
"6979",10334,"88845","Allium victorialis"
"6980",10336,"296036","Phyllanthus emblica"
"6981",10337,"3956","Combretum indicum"
"6982",10338,"4686","Asparagus officinalis"
"6983",10339,"191219","Linum album"
"6984",10340,"38868","Salvia officinalis"
"6985",10342,"119186","Francoeuria undulata"
"6986",10343,"4932","Saccharomyces cerevisiae"
"6987",10344,"148671","Anadenanthera colubrina"
"6988",10345,"403091","Hancornia speciosa"
"6989",10346,"1071199","Pterocarpus santalinus"
"6990",10349,"240045","Dysphania botrys"
"6991",10356,"13415","Chamaecyparis obtusa"
"6992",10356,"1309","Streptococcus mutans"
"6993",10357,"47037","Alhagi maurorum"
"6994",10358,"151846","Lophanthera lactescens"
"6995",10359,"2792725","Urera aurantiaca"
"6996",10361,"195120","Picrorhiza kurrooa"
"6997",10362,"396313","Rhazya stricta"
"6998",10363,"4079","Hyoscyamus niger"
"6999",10364,"199633","Curcuma comosa"
"7000",10365,"94286","Platycodon grandiflorus"
"7001",10367,"197236","Caralluma europaea"
"7002",10373,"642575","Pedalium murex"
"7003",10374,"9606","Homo sapiens"
"7004",10374,"4932","Saccharomyces cerevisiae"
"7005",10375,"50543","Trichosanthes cucumerina"
"7006",10376,"268912","Salvia verbenaca"
"7007",10378,"65561","Hypericum perforatum"
"7008",10379,"452457","Persicaria capitata"
"7009",10382,"34199","Aloe vera"
"7010",10384,"1137024","Hypericum scruglii"
"7011",10385,"418402","Pseudostellaria heterophylla"
"7012",10386,"1236435","Cissus trifoliata"
"7013",10387,"48135","Aeschynomene indica"
"7014",10388,"44588","Panax quinquefolius"
"7015",10389,"118363","Rhododendron micranthum"
"7016",10390,"23013","Kalanchoe daigremontiana"
"7017",10391,"67938","Zanthoxylum armatum"
"7018",10391,"7116","Pieris brassicae"
"7019",10393,"4058","Catharanthus roseus"
"7020",10394,"86318","Artemisia sublessingiana"
"7021",10395,"39354","Salvia abrotanoides"
"7022",10396,"97441","Viola odorata"
"7023",10397,"285515","Streptomyces albospinus"
"7024",10398,"1898900","Biophytum sensitivum"
"7025",10399,"272846","Asparagus racemosus"
"7026",10400,"613112","Boswellia serrata"
"7027",10402,"37565","Ruta graveolens"
"7028",10403,"35874","Dioscorea bulbifera"
"7029",10404,"41398","Nyctanthes arbor-tristis"
"7030",10404,"8127","Oreochromis mossambicus"
"7031",10408,"38868","Salvia officinalis"
"7032",10409,"3816","Abrus precatorius"
"7033",10411,"5821","Plasmodium berghei"
"7034",10412,"99300","Rehmannia glutinosa"
"7035",10413,"119949","Myrtus communis"
"7036",10414,"52570","Trachyspermum ammi"
"7037",10417,"285590","Tinospora cordifolia"
"7038",10418,"13674","Schisandra sphenanthera"
"7039",10421,"397648","Stryphnodendron adstringens"
"7040",10423,"34254","Lithospermum erythrorhizon"
"7041",10424,"284363","Rheum australe"
"7042",10425,"4058","Catharanthus roseus"
"7043",10427,"4682","Allium sativum"
"7044",10427,"8128","Oreochromis niloticus"
"7045",10427,"1346","Streptococcus iniae"
"7046",10428,"19953","Valeriana officinalis"
"7047",10429,"92921","Silybum marianum"
"7048",10432,"746493","Achyrocline satureioides"
"7049",10434,"43723","Brucea mollis"
"7050",10438,"43879","Peganum harmala"
"7051",10439,"305","Ralstonia solanacearum"
"7052",10440,"52570","Trachyspermum ammi"
"7053",10441,"180015","Dracocephalum kotschyi"
"7054",10443,"284363","Rheum australe"
"7055",10446,"492005","Cynanchum acidum"
"7056",10447,"39470","Quercus infectoria"
"7057",10448,"263974","Bacopa monnieri"
"7058",10450,"127986","Matricaria chamomilla var. recutita"
"7059",10450,"127986","Matricaria chamomilla var. recutita"
"7060",10452,"170351","Mitragyna speciosa"
"7061",10454,"260634","Lavandula multifida"
"7062",10455,"226208","Salvia miltiorrhiza"
"7063",10456,"475907","Lithospermum officinale"
"7064",10457,"458696","Tripterygium wilfordii"
"7065",10458,"326968","Ziziphus jujuba"
"7066",10459,"159698","Anacyclus pyrethrum"
"7067",10459,"7159","Aedes aegypti"
"7068",10460,"141467","Calotropis procera"
"7069",10462,"55670","Stevia rebaudiana"
"7070",10464,"161756","Isatis tinctoria"
"7071",10465,"647089","Derris reticulata"
"7072",10466,"278077","Bergenia ciliata"
"7073",10468,"175694","Andrographis paniculata"
"7074",10469,"4068","Gymnema sylvestre"
"7075",10471,"1897413","Nodulisporium sp."
"7076",10471,"1049779","Mikania laevigata"
"7077",10476,"4058","Catharanthus roseus"
"7078",10477,"65561","Hypericum perforatum"
"7079",10478,"179994","Entandrophragma cylindricum"
"7080",10479,"204129","Mesosphaerum suaveolens"
"7081",10481,"35874","Dioscorea bulbifera"
"7082",10482,"289799","Cardiospermum halicacabum"
"7083",10484,"221762","Alternanthera sessilis"
"7084",10485,"68527","Aegle marmelos"
"7085",10487,"197236","Caralluma europaea"
"7086",10489,"35608","Artemisia annua"
"7087",10490,"35608","Artemisia annua"
"7088",10494,"126435","Lantana camara"
"7089",10495,"152093","Fritillaria taipaiensis"
"7090",10496,"141317","Justicia adhatoda"
"7091",10497,"3077","Chlorella vulgaris"
"7092",10497,"2511165","Microchloropsis salina"
"7093",10497,"550","Enterobacter cloacae"
"7094",10497,"3735","Moringa oleifera"
"7095",10499,"190804","Corynandra viscosa"
"7096",10502,"398630","Cnidoscolus aconitifolius"
"7097",10503,"3906","Vicia faba"
"7098",10503,"49827","Glycyrrhiza glabra"
"7099",10505,"2818453","Diaporthe vochysiae"
"7100",10508,"578538","Combretum fragrans"
"7101",10509,"33128","Papaver rhoeas"
"7102",10510,"663965","Anastatica hierochuntica"
"7103",10511,"1570962","Tocoyena formosa"
"7104",10513,"665708","Hydrocotyle javanica"
"7105",10514,"469930","Garcinia kola"
"7106",10515,"593754","Dracaena cochinchinensis"
"7107",10516,"4113","Solanum tuberosum"
"7108",10519,"100149","Indigofera suffruticosa"
"7109",10520,"48106","Centella asiatica"
"7110",10522,"34256","Mentha x piperita"
"7111",10523,"49577","Hellenia speciosa"
"7112",10524,"13429","Cinnamomum camphora"
"7113",10526,"13329","Achillea millefolium"
"7114",10528,"1008445","Himatanthus drasticus"
"7115",10529,"4307","Euonymus alatus"
"7116",10530,"91201","Gastrodia elata"
"7117",10532,"3635","Gossypium hirsutum"
"7118",10534,"43729","Simarouba glauca"
"7119",10536,"246378","Rhus trilobata"
"7120",10537,"404689","Solanum trilobatum"
"7121",10538,"2849020","Nepeta tenuifolia"
"7122",10539,"1871066","Mesorhizobium sp."
"7123",10539,"74613","Glycyrrhiza uralensis"
"7124",10540,"205536","Solanum capsicoides"
"7125",10541,"53737","Sphagneticola trilobata"
"7126",10543,"403091","Hancornia speciosa"
"7127",10546,"13427","Cichorium intybus"
"7128",10551,"1073819","Clerodendrum infortunatum"
"7129",10553,"328401","Zanthoxylum bungeanum"
"7130",10554,"141548","Chonemorpha fragrans"
"7131",10555,"33153","Gnetum parvifolium"
"7132",10558,"346974","Senna italica"
"7133",10559,"182084","Gynostemma pentaphyllum"
"7134",10560,"318068","Xanthium strumarium"
"7135",10561,"41486","Atractylodes lancea"
"7136",10562,"3489","Artocarpus heterophyllus"
"7137",10564,"3673","Momordica charantia"
"7138",10565,"1330320","Cynoglossum stylosum"
"7139",10566,"76351","Ceratobasidium cereale"
"7140",10567,"54477","Vitex agnus-castus"
"7141",10569,"89483","Cephalotaxus mannii"
"7142",10572,"126910","Withania somnifera"
"7143",10573,"74613","Glycyrrhiza uralensis"
"7144",10574,"3816","Abrus precatorius"
"7145",10575,"3483","Cannabis sativa"
"7146",10576,"301693","Annona squamosa"
"7147",10578,"49827","Glycyrrhiza glabra"
"7148",10581,"172057","Centaurium erythraea"
"7149",10582,"117167","Cyclocarya paliurus"
"7150",10582,"114231","Nigrospora sphaerica"
"7151",10587,"74613","Glycyrrhiza uralensis"
"7152",10588,"1931","Streptomyces sp."
"7153",10590,"34270","Syringa vulgaris"
"7154",10591,"542672","Aloysia triphylla"
"7155",10592,"161756","Isatis tinctoria"
"7156",10593,"595250","Cordia verbenacea"
"7157",10596,"39350","Ocimum basilicum"
"7158",10597,"46105","Salicornia bigelovii"
"7159",10598,"253611","Epimedium wushanense"
"7160",10600,"1037421","Premna odorata"
"7161",10602,"292353","Ouret lanata"
"7162",10606,"1144618","Allonocardiopsis opalescens"
"7163",10608,"200489","Saussurea involucrata"
"7164",10609,"1630246","Rhamnus persica"
"7165",10609,"69819","Habrobracon hebetor"
"7166",10610,"22663","Punica granatum"
"7167",10611,"701470","Echium amoenum"
"7168",10612,"2019954","Thymus kotschyanus"
"7169",10614,"4068","Gymnema sylvestre"
"7170",10616,"714457","Clinacanthus nutans"
"7171",10618,"13055","Chamaenerion angustifolium"
"7172",10619,"67372","Streptomyces variabilis"
"7173",10619,"155299","Litsea cubeba"
"7174",10620,"65561","Hypericum perforatum"
"7175",10623,"1914264","Dracocephalum palmatum"
"7176",10624,"653079","Bauhinia rufescens"
"7177",10625,"4054","Panax ginseng"
"7178",10626,"37661","Brassica tournefortii"
"7179",10627,"268906","Salvia fruticosa"
"7180",10630,"930814","Boerhavia diffusa"
"7181",10631,"63500","Vincetoxicum indicum"
"7182",10634,"226208","Salvia miltiorrhiza"
"7183",10635,"362788","Senna tora"
"7184",10636,"2291099","Anemone taipaiensis"
"7185",10637,"354501","Melicope pteleifolia"
"7186",10639,"141467","Calotropis procera"
"7187",10640,"179860","Nardostachys jatamansi"
"7188",10642,"127986","Matricaria chamomilla var. recutita"
"7189",10642,"127986","Matricaria chamomilla var. recutita"
"7190",10644,"2571315","Oliveria decumbens"
"7191",10645,"268745","Gynochthodes umbellata"
"7192",10646,"159030","Murraya koenigii"
"7193",10648,"154293","Dendrobium huoshanense"
"7194",10649,"459859","Senegalia nigrescens"
"7195",10650,"39350","Ocimum basilicum"
"7196",10651,"263974","Bacopa monnieri"
"7197",10652,"44586","Panax notoginseng"
"7198",10653,"1931","Streptomyces sp."
"7199",10653,"117709","Neesia altissima"
"7200",10654,"218843","Turnera subulata"
"7201",10655,"49827","Glycyrrhiza glabra"
"7202",10657,"58486","Genipa americana"
"7203",10658,"3735","Moringa oleifera"
"7204",10660,"74613","Glycyrrhiza uralensis"
"7205",10662,"4058","Catharanthus roseus"
"7206",10663,"161034","Moringa stenopetala"
"7207",10664,"2876092","Lavandula pinnata"
"7208",10666,"59040","Hymenocallis littoralis"
"7209",10667,"65409","Scutellaria baicalensis"
"7210",10668,"272846","Asparagus racemosus"
"7211",10669,"1117157","Teucrium polium"
"7212",10670,"43522","Morinda citrifolia"
"7213",10671,"41228","Plectranthus barbatus"
"7214",10673,"151065","Dodonaea viscosa"
"7215",10674,"312531","Kitagawia praeruptora"
"7216",10675,"52570","Trachyspermum ammi"
"7217",10676,"460809","Camellia vietnamensis"
"7218",10679,"436207","Arnica montana"
"7219",10680,"49684","Penthorum chinense"
"7220",10684,"293058","Phyllanthus debilis"
"7221",10685,"137178","Selaginella tamariscina"
"7222",10686,"43879","Peganum harmala"
"7223",10687,"148566","Lygodium microphyllum"
"7224",10689,"67938","Zanthoxylum armatum"
"7225",10691,"459177","Paeonia ostii"
"7226",10692,"195120","Picrorhiza kurrooa"
"7227",10693,"29727","Eruca vesicaria subsp. sativa"
"7228",10694,"141467","Calotropis procera"
"7229",10695,"28511","Pogostemon cablin"
"7230",10696,"3668","Lagenaria siceraria"
"7231",10698,"260145","Ugni molinae"
"7232",10701,"180581","Withania coagulans"
"7233",10702,"93608","Sinopodophyllum hexandrum"
"7234",10705,"243964","Anisodus tanguticus"
"7235",10708,"1551426","Aconitum naviculare"
"7236",10710,"384659","Achyranthes bidentata"
"7237",10712,"492000","Decalepis hamiltonii"
"7238",10714,"239565","Dryopteris fragrans"
"7239",10716,"117167","Cyclocarya paliurus"
"7240",10717,"539045","Indigofera cassioides"
"7241",10719,"4058","Catharanthus roseus"
"7242",10720,"28511","Pogostemon cablin"
"7243",10721,"244352","Mondia whitei"
"7244",10724,"36773","Burkholderia sp."
"7245",10725,"33125","Lepidium sativum"
"7246",10726,"83951","Oroxylum indicum"
"7247",10728,"489319","Entada spiralis"
"7248",10730,"210","Helicobacter pylori"
"7249",10732,"65561","Hypericum perforatum"
"7250",10735,"263974","Bacopa monnieri"
"7251",10735,"6239","Caenorhabditis elegans"
"7252",10738,"13569","Hydrastis canadensis"
"7253",10739,"47091","Lessertia frutescens"
"7254",10740,"94286","Platycodon grandiflorus"
"7255",10743,"4164","Digitalis purpurea"
"7256",10744,"261805","Helichrysum stoechas"
"7257",10745,"2696481","Echinops abuzinadianus"
"7258",10747,"293060","Phyllanthus amarus"
"7259",10748,"3311","Ginkgo biloba"
"7260",10749,"324598","Xanthopappus subacaulis"
